CtNumero,NU_ProcessoLicitacao,CtVigenciaInicio,CtVigenciaTermino2,Tempo,OrNome,Credor,ObNome,CtValorTotal,Textbox7,CtValorTotal1
0054/2021,25.240.000080.2021,16/07/2021,31/12/2021,5,HCCG - 25.4201,03.161.004/0001-40 - REPLASTIL COMÉRCIO ATACADISTA DE PLÁSTICOS LTDA - EPP,MATERIAL DE EXPEDIENTE,"2.023,00",6.171 CONTRATOS,"10.208.904.525,07"
0055/2021,25.240.000080.2021,16/07/2021,31/12/2021,5,HCCG - 25.4201,09.004.901/0001-26 - SUPRIMAIS COMÉRCIO E SERVIÇOS DE INFORMÁTICA EIRELI,MATERIAL DE EXPEDIENTE,"7.911,50",6.171 CONTRATOS,"10.208.904.525,07"
0056/2021,25.240.000080.2021,16/07/2021,31/12/2021,5,HCCG - 25.4201,24.116.337/0001-27 - PAPELARIA E LIVRARIA PEDRO II LTDA - EPP,MATERIAL DE EXPEDIENTE,"3.451,00",6.171 CONTRATOS,"10.208.904.525,07"
0086/2021,25.215.000028.2020,19/07/2021,31/12/2021,5,HEETSHL - 25.1501,37.844.479/0001-52 - BIOLINE FIOS CIRURGICOS LTDA,MATERIAL MÉDICO-HOSPITALAR,"80.053,92",6.171 CONTRATOS,"10.208.904.525,07"
0153/2021,27.000.003298.2021,19/07/2021,19/07/2023,24,SEDH - 27.0001,39.537.459/0001-64 - BODE E BRASA RESTAURANTE,FORNECIMENTO DE REFEIÇÕES,"1.689.600,00",6.171 CONTRATOS,"10.208.904.525,07"
0184/2021,25.239.000069.2021,16/07/2021,12/01/2022,6,HMDJMP - 25.4001,23.265.304/0001-86 - EZEQUIAS VIEIRA DA SILVA,GÊNEROS ALIMENTÍCIOS / HOSPITAIS,"33.480,00",6.171 CONTRATOS,"10.208.904.525,07"
0189/2021,25.239.000070.2021,16/07/2021,11/01/2022,6,HMDJMP - 25.4001,02.975.570/0001-22 - DIET FOOD NUTRIÇÃO LTDA ,MATERIAL DA ÁREA DE SAÚDE,"42.380,00",6.171 CONTRATOS,"10.208.904.525,07"
0190/2021,25.239.000070.2021,16/07/2021,11/01/2022,6,HMDJMP - 25.4001,17.227.485/0001-53 - LG PRODUTOS HOSPITALARES LTDA,MATERIAL DA ÁREA DE SAÚDE,"32.033,40",6.171 CONTRATOS,"10.208.904.525,07"
0191/2021,25.239.000070.2021,16/07/2021,11/01/2022,6,HMDJMP - 25.4001,22.958.146/0001-87 - MEDHOSTER COMERCIO DE PRODUTOS MÉDICOS E HOSPITALARES LTDA,MATERIAL DA ÁREA DE SAÚDE,"28.938,00",6.171 CONTRATOS,"10.208.904.525,07"
0192/2021,25.239.000070.2021,16/07/2021,11/01/2022,6,HMDJMP - 25.4001,01.722.296/0001-17 - PANORAMA COMERCIO DE PRODUTOS MÉDICOS E FARMACÊUTICOS LTDA,MATERIAL DA ÁREA DE SAÚDE,"78.079,00",6.171 CONTRATOS,"10.208.904.525,07"
0365/2021,19.000.041565.2019,18/07/2021,31/12/2021,5,SES - 25.0001,01.896.764/0001-70 - DIASORIN LTDA,MATERIAL MÉDICO-HOSPITALAR,"89.400,00",6.171 CONTRATOS,"10.208.904.525,07"
0441/2021,19.000.034414.2019,19/07/2021,31/12/2021,5,SES - 25.0001,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,MEDICAMENTOS,"21.917,28",6.171 CONTRATOS,"10.208.904.525,07"
001//2021,25.000.1204623.2021,15/07/2021,15/07/2023,24,SES - 25.0001,82.845.322/0001-04 - SOFTPLAN PLANEJAMENTO E SISTEMAS LTDA.,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"1.121.526,33",6.171 CONTRATOS,"10.208.904.525,07"
0024/2021,,15/07/2021,02/07/2023,24,PROCON - 09.0301,117.601.406-43 - MALBA RAISSA MACHADO OLIVEIRA DORNELAS,CESSÃO DE ESTÁGIO CURRICULAR,"16.750,00",6.171 CONTRATOS,"10.208.904.525,07"
0026/2021,31.201.002221.2021,15/07/2021,12/05/2022,10,DER - 31.0101,25.165.699/0001-70 - CLPT CONSTRUTORA EIRELI EPP,OBRAS,"658.264,63",6.171 CONTRATOS,"10.208.904.525,07"
0074/2021,25.216.010022.2021,15/07/2021,31/12/2021,5,HRUECG - 25.1601,08.591.679/0001-42 - AYRES & QUEIROZ LTDA,MATERIAL DE CONSUMO,"28.992,00",6.171 CONTRATOS,"10.208.904.525,07"
0075/2021,25.216.010022.2021,15/07/2021,31/12/2021,5,HRUECG - 25.1601,30.563.069/0001-94 - LIMP VIVA COMÉRCIO VAREJISTA DE MATERIAL DE LIMPEZA LTDA,MATERIAL DE CONSUMO,"12.198,00",6.171 CONTRATOS,"10.208.904.525,07"
0076/2021,25.216.010022.2021,15/07/2021,31/12/2021,5,HRUECG - 25.1601,35.044.590/0001-39 - JR COMÉRCIO DE UTILIDADES EIRELI,MATERIAL DE CONSUMO,"31.758,95",6.171 CONTRATOS,"10.208.904.525,07"
0077/2021,25.216.010022.2021,15/07/2021,31/12/2021,5,HRUECG - 25.1601,38.308.355/0001-15 - M&M COMERCIO VAREJISTA DE SANEANTES EIRELI - HEBERT SCHAFER FILHO EIRELI,MATERIAL DE CONSUMO,"230.293,70",6.171 CONTRATOS,"10.208.904.525,07"
0078/2021,25.216.001713.2020,15/07/2021,15/07/2023,24,HRUECG - 25.1601,01.627.117/0001-62 - FUNDAÇÃO RUBENS DUTRA SEGUNDO,SERVIÇO DE SAÚDE,"469.998,48",6.171 CONTRATOS,"10.208.904.525,07"
0203/2021,25.239.000066.2021,15/07/2021,31/12/2021,5,HMDJMP - 25.4001,38.346.373/0001-91 - CR SILVA LIBERATO COMÉRCIO DE MEDICAMENTOS LTDA,MEDICAMENTOS,"34.617,00",6.171 CONTRATOS,"10.208.904.525,07"
0246/2021,27.000.00621.2021,16/07/2021,16/07/2022,12,SEDH - 27.0001,39.674.563/0001-09 - VIABILIZE SERVIÇOS DE ENGENHARIA E CONNSTRUÇÃO LTDA,OBRAS,"31.747,46",6.171 CONTRATOS,"10.208.904.525,07"
0330/2021,25.000.2204506.2021,15/07/2021,15/01/2022,6,SES - 25.0001,29.521.159/0001-33 - HOSPITAL MILAGRES SERVIÇOS DE SAUDE EIRELI-EPP,SERVIÇOS,"126.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0331/2021,25.000.402532.2021R1,15/07/2021,15/01/2022,6,SES - 25.0001,37.267.682/0001-03 - ELETRON CONSTRUÇÕES E SERVIÇOS EIRELI,SERVIÇOS,"223.483,77",6.171 CONTRATOS,"10.208.904.525,07"
0332/2021,25.000.1905537.2021,15/07/2021,11/01/2022,6,SES - 25.0001,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,MEDICAMENTOS,"110.700,00",6.171 CONTRATOS,"10.208.904.525,07"
0333/2021,25.000.902622.2021,15/07/2021,11/01/2022,6,SES - 25.0001,"73.856.593/0001-66 - PRATI, DONADUZZI & CIA LTDA",MEDICAMENTOS,"65.500,00",6.171 CONTRATOS,"10.208.904.525,07"
0334/2021,25.000.90.2622.2021,15/07/2021,11/01/2022,6,SES - 25.0001,07.484.373/0001-24 - UNI HOSPITAL LTDA,MEDICAMENTOS,"526.469,50",6.171 CONTRATOS,"10.208.904.525,07"
0335/2021,25.000.902622.2021,15/07/2021,11/01/2022,6,SES - 25.0001,09.053.134/0001-45 - ELFA MEDICAMENTOS S.A.,MEDICAMENTOS,"248.295,20",6.171 CONTRATOS,"10.208.904.525,07"
0336/2021,25.000.902622.2021,15/07/2021,11/01/2022,6,SES - 25.0001,44.734.671/0001-51 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,MEDICAMENTOS,"52.670,00",6.171 CONTRATOS,"10.208.904.525,07"
0337/2021,25.000.902622.2021,15/07/2021,11/01/2022,6,SES - 25.0001,30.553.793/0001-37 - JASMED DISTRIBUIDORA DE MEDICAMENTOS LTDA,MEDICAMENTOS,"42.228,00",6.171 CONTRATOS,"10.208.904.525,07"
0338/2021,25.000.902622.2021,15/07/2021,11/01/2022,6,SES - 25.0001,11.563.145/0001-17 - COMERCIAL MOSTAERT LIMITADA,MEDICAMENTOS,"109.764,00",6.171 CONTRATOS,"10.208.904.525,07"
0593/2021,,15/07/2021,15/07/2026,60,UEPB - 35.0401,03.428.338/0001-37 - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.171 CONTRATOS,"10.208.904.525,07"
0008/2021,,14/07/2021,12/10/2021,3,SEE - 22.0001,09.148.131/0001-95 - PREFEITURA MUNICIPAL DE MANAÍRA,ALIENAÇÃO DE BENS,,6.171 CONTRATOS,"10.208.904.525,07"
0013/2021,25.203.001593.2021,13/07/2021,13/07/2023,24,MFD- 25.0301,12.929.519/0001-38 - SERVPROL SERVIÇOS E COMÉRCIO DE PRODUTOS MÉDICOS LTDA-ME,SERVIÇO ESPECIALIZADO,"30.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0018/2021,25.237.000063.2021,14/07/2021,31/12/2021,5,MPF- 25.1101,19.502.091/0001-91 - JJ DISTRIBUIDORA EIRELI,GÊNEROS ALIMENTÍCIOS / HOSPITAIS,"165.109,00",6.171 CONTRATOS,"10.208.904.525,07"
0022/2021,31.201.002061.2021,13/07/2021,05/07/2023,24,DER - 31.0101,10.641.065/0001-70 - NIEMAIA CONSTRUÇÕES EIRELI,OBRAS DE CONSTRUÇÃO E IMPLANTAÇÃO,"12.937.434,55",6.171 CONTRATOS,"10.208.904.525,07"
0028/2021,25.237.000001.2021,13/07/2021,31/12/2021,5,MPF- 25.1101,28.525.575/0001-47 - R J MATERIAL MÉDICO HOSPITALAR - ME,MATERIAL MÉDICO-HOSPITALAR,"96.900,00",6.171 CONTRATOS,"10.208.904.525,07"
0031/2021,19.000.009088.2020,13/07/2021,31/12/2021,5,SEMDH - 10.0001,26.889.181/0001-42 - S D DE A FERREIRA & CIA LTDA,MATERIAL DE EXPEDIENTE,"1.940,00",6.171 CONTRATOS,"10.208.904.525,07"
0045/2021,26.201.001249.2021,13/07/2021,12/07/2022,12,DETRAN - 26.0101,00.490.820/0001-09 - SOMESSO SOCIEDADE MÉDICA DE SEGURANÇA E SAÚDE OCUPACIONAL S/C EPP,SERVIÇO ESPECIALIZADO,"2.569.887,15",6.171 CONTRATOS,"10.208.904.525,07"
0046/2021,26.201.004382.2021,13/07/2021,12/07/2022,12,DETRAN - 26.0101,04.408.673/0001-36 - MEMORIAL SANTA LUZIA LTDA,SERVIÇO ESPECIALIZADO,"1.518.571,95",6.171 CONTRATOS,"10.208.904.525,07"
0051/2021,25.240.000138.2021,14/07/2021,14/10/2021,3,HCCG - 25.4201,02.977.362/0001-62 - A. COSTA COMÉRCIO ATACADISTA DE PRODUTOS FARMACÊUTICOS LTDA,MEDICAMENTOS,"7.386.200,00",6.171 CONTRATOS,"10.208.904.525,07"
0056/2021,25.203.000794.2021,14/07/2021,12/01/2022,6,MFD- 25.0301,20.182.641/0001-11 - ARILSON DA SILVA SANTANA,SERVIÇO ESPECIALIZADO,"22.680,00",6.171 CONTRATOS,"10.208.904.525,07"
0066/2021,25.203.000792.2021,13/07/2021,09/01/2022,6,MFD- 25.0301,10.287.853/0001-00 - EMBRAESTER - EMPRESA BRASILEIRA DE ESTERILIZAÇÕES LTDA-EPP,SERVIÇO ESPECIALIZADO,"94.910,40",6.171 CONTRATOS,"10.208.904.525,07"
0068/2021,,14/07/2021,13/07/2023,24,SEAD - 19.0001,03.506.307/0001-57 - TICKET SOLUÇÕES HDFGT S/A,COMBUSTÍVEIS,"127.456.478,60",6.171 CONTRATOS,"10.208.904.525,07"
0072/2021,30.000.025549.2021,14/07/2021,13/07/2022,12,SEAD - 19.0001,953.822.754-91 - ROGÉRIO MÁRCIO LINHARES VIEIRA,LOCAÇÃO DE BENS IMÓVEIS,"27.600,00",6.171 CONTRATOS,"10.208.904.525,07"
0073/2021,30.000.323393.2021,14/07/2021,13/07/2022,12,SEAD - 19.0001,752.866.104-04 - PEDRO FERREIRA DA COSTA,LOCAÇÃO DE BENS IMÓVEIS,"4.800,00",6.171 CONTRATOS,"10.208.904.525,07"
0145/2021,25.239.000901.2020,14/07/2021,10/01/2022,6,HMDJMP - 25.4001,27.938.961/0001-06 - BEMMED COMERCIO DE ARTIGOS CIRÚRGICOS,SERVIÇO ESPECIALIZADO,"11.800,00",6.171 CONTRATOS,"10.208.904.525,07"
0146/2021,25.239.000901.2020,14/07/2021,09/01/2022,6,HMDJMP - 25.4001,11.278.315/0001-11 - PROMED MATERIAIS CIRURGICOS LTDA,MATERIAL DA ÁREA DE SAÚDE,"2.250,00",6.171 CONTRATOS,"10.208.904.525,07"
0172/2021,25.239.000032.2021,14/07/2021,09/01/2022,6,HMDJMP - 25.4001,32.272.266/0001-80 - RAIMUNDO CARVALHO DE ALENCAR NETO,GÊNEROS ALIMENTÍCIOS / HOSPITAIS,"81.443,40",6.171 CONTRATOS,"10.208.904.525,07"
0173/2021,25.239.000032.2021,14/07/2021,09/01/2022,6,HMDJMP - 25.4001,07.227.808/0001-55 - BJ COMÉRCIO DE ALIMENTOS LTDA,GÊNEROS ALIMENTÍCIOS / HOSPITAIS,"4.355,76",6.171 CONTRATOS,"10.208.904.525,07"
0174/2021,25.239.000032.2021,14/07/2021,09/01/2022,6,HMDJMP - 25.4001,04.462.687/0001-38 - CHRISTIANNY MAROJA EIRELI,GÊNEROS ALIMENTÍCIOS / HOSPITAIS,"24.200,40",6.171 CONTRATOS,"10.208.904.525,07"
0295/2021,19.000.027818.2020,14/07/2021,31/12/2021,5,SES - 25.0001,46.563.938/0013-54 - CANON MEDICAL SYSTEMS DO BRASIL LTDA,AQUISIÇÃO DE EQUIPAMENTOS HOSPITALARES,"6.180.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0002/2021,09.201.002088.2021,12/07/2021,11/11/2021,4,PBPREV - 09.0101,02.213.325/0002-69 - PLUGNET COMERCIO E REPRESENTAÇÕES LTDA.,EQUIPAMENTOS E SOFTWARES DE INFORMÁTICA,"186.760,00",6.171 CONTRATOS,"10.208.904.525,07"
0029/2021,25.237.000083.2021,12/07/2021,31/12/2021,5,MPF- 25.1101,33.932.061/0001-46 - LEÃO COMÉRCIO DE MULTI UTILIDADES LTDA,MATERIAL DE LIMPEZA E EMBALAGEM,"5.795,45",6.171 CONTRATOS,"10.208.904.525,07"
0030/2021,25.237.000083.2021,12/07/2021,31/12/2021,5,MPF- 25.1101,24.085.444/0001-35 - ALAN RUDNEY CABRAL DE LIMA,MATERIAL DE LIMPEZA E EMBALAGEM,"128.494,90",6.171 CONTRATOS,"10.208.904.525,07"
0031/2021,25.237.000083.2021,12/07/2021,31/12/2021,5,MPF- 25.1101,21.318.384/0001-65 - JTA COMÉRCIO DE ARTIGOS DESCARTÁVEIS LTDA - ME,MATERIAL DE LIMPEZA E EMBALAGEM,"144.570,00",6.171 CONTRATOS,"10.208.904.525,07"
0037/2021,31.202.002504.2021,09/07/2021,17/09/2022,14,SUPLAN - 31.0201,02.349.757/0001-10 - ACCOCIL CONSTRUÇÕES E LOCAÇÕES EIRELI,OBRAS,"876.405,94",6.171 CONTRATOS,"10.208.904.525,07"
0055/2021,25.203.000775.2021,12/07/2021,08/01/2022,6,MFD- 25.0301,40.938.508/0001-50 - MAQ-LAREM MÁQUINAS MÓVEIS E EQUIPAMENTOS LTDA,LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"150.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0057/2021,25.203.000436.2021,12/07/2021,08/01/2022,6,MFD- 25.0301,09.291.683/0001-58 - NEFRUZA SERVIÇOS NEFROLOGICOS FIUZA CHAVES LTDA-EPP,SERVIÇO ESPECIALIZADO,"1.180.800,00",6.171 CONTRATOS,"10.208.904.525,07"
0064/2021,,12/07/2021,12/07/2026,60,SES - 25.0001,08.996.886/0001-87 - PREFEITURA MUNICIPAL DE JUAZEIRINHO,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.171 CONTRATOS,"10.208.904.525,07"
0070/2021,30.000.028503.2020,09/07/2021,08/09/2022,14,SEAD - 19.0001,395.387.454-34 - CLEBER DA SILVA MELO,SERVIÇO ESPECIALIZADO,,6.171 CONTRATOS,"10.208.904.525,07"
0071/2021,30.000.298241.2021,12/07/2021,11/07/2022,12,SEAD - 19.0001,05.956.393/0001-25 - ARAÚJO ADMINISTRADORA DE IMÓVEIS E SUPERMERCADO LTDA,LOCAÇÃO DE BENS IMÓVEIS,"40.800,00",6.171 CONTRATOS,"10.208.904.525,07"
0076/2021,25.215.000004.2020,09/07/2021,31/12/2021,5,HEETSHL - 25.1501,38.047.695/0001-30 - IMPACTO COMÉRCIO E REPRESENTAÇÕES LTDA,MATERIAL DE CONSUMO,"64.800,00",6.171 CONTRATOS,"10.208.904.525,07"
0082/2021,25.215.000111.2020,13/07/2021,31/12/2021,5,HEETSHL - 25.1501,27.136.199/0001-36 - RAVID COMERCO E MULTI UTILIDADES EIRELI,MATERIAL MÉDICO-HOSPITALAR,"57.853,00",6.171 CONTRATOS,"10.208.904.525,07"
0083/2021,25.215.000111.2020,13/07/2021,31/12/2021,5,HEETSHL - 25.1501,30.563.069/0001-94 - LIMP VIVAOMERCIO VAREJISTA DE MATERIAL DE LIMPEZA LTDA,MATERIAL MÉDICO-HOSPITALAR,"5.355,11",6.171 CONTRATOS,"10.208.904.525,07"
0085/2021,25.215.000028.2020,13/07/2021,31/12/2021,5,HEETSHL - 25.1501,22.465.640/0001-00 - MJ COMERCIO DE ARTIGOS ORTOPEDICOS LTDA,MATERIAL MÉDICO-HOSPITALAR,"9.405,96",6.171 CONTRATOS,"10.208.904.525,07"
0088/2021,25.215.000044.2021,13/07/2021,31/12/2021,5,HEETSHL - 25.1501,03.246.587/0001-01 - SUFRAMED COMERCIO DE MATERIAL MEDICO HOSPITALAR LTDA,MATERIAL MÉDICO-HOSPITALAR,"63.750,00",6.171 CONTRATOS,"10.208.904.525,07"
0164/2021,31.206.012352.2021,12/07/2021,12/07/2024,36,CAGEPA - 31.0601,09.189.499/0001-00 - COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAÍBA - CODATA,SERVIÇO ESPECIALIZADO,"264.419,67",6.171 CONTRATOS,"10.208.904.525,07"
0171/2021,27.000.002676.2021,09/07/2021,09/07/2023,24,SEDH - 27.0001,16.763.463/0001-45 - ROGÉRIO LOPES BORBA - ME,FORNECIMENTO DE REFEIÇÕES,"1.320.400,00",6.171 CONTRATOS,"10.208.904.525,07"
0178/2021,25.239.000020.2021,13/07/2021,31/12/2021,5,HMDJMP - 25.4001,28.525.575/0001-47 - RJ MATERIAL MÉDICO HOSPITALAR LTDA,MATERIAL DA ÁREA DE SAÚDE,"449.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0326/2021,25.000.602616.2020,12/07/2021,09/11/2021,4,SES - 25.0001,35.440.419/0001-49 - CONSTRUTORA MARGI EIRELI EPP,CONSTRUÇÃO DE IMÓVEIS,"268.656,84",6.171 CONTRATOS,"10.208.904.525,07"
0327/2021,25.000.503524.2021,13/07/2021,31/12/2021,5,SES - 25.0001,56.994.502/0026-98 - NOVARTIS BIOCIÊNCIAS SA,MEDICAMENTOS,"110.112,00",6.171 CONTRATOS,"10.208.904.525,07"
0006/2021,,07/07/2021,05/10/2021,3,SEE - 22.0001,08.924.029/0001-71 - PREFEITURA MUNICIPAL DE SÃO JOÃO DO RIO DO PEIXE,DOAÇÕES,,6.171 CONTRATOS,"10.208.904.525,07"
0009/2021,23.901.000015.2021,08/07/2021,31/12/2021,5,FUNESBOM - 57.0001 ,12.040.718/0001-90 - GRADUAL COMERCIO E SERVIÇOS EIRELI - ME,MATERIAL MÉDICO-HOSPITALAR,"105.856,00",6.171 CONTRATOS,"10.208.904.525,07"
0012/2021,20.000.094160.2021,08/07/2021,07/01/2022,6,SEFAZ - 20.0001,34.203.752/0001-71 - COMDADOS COMÉRCIO E SERVIÇOS ELETRÔNICOS LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE INFORMÁTICA,"196.176,00",6.171 CONTRATOS,"10.208.904.525,07"
0018/2021,25.215.000005.2021,08/07/2021,31/12/2021,5,HEETSHL - 25.1501,35.723.054/0001-60 - PB FOODS DISTRIBUIDORA COMÉRCIO E INDUSTRIA DE ALIMENTOS LTDA,GÊNEROS ALIMENTÍCIOS,"155.010,00",6.171 CONTRATOS,"10.208.904.525,07"
0019/2021,25.234.000015.2021,07/07/2021,07/01/2022,6,LACEN 25.3701,07.400.977/0001-45 - PLANTEK SERVIÇOS LTDA,MANUTENÇÃO E RECUPERAÇÃO,"43.200,00",6.171 CONTRATOS,"10.208.904.525,07"
0023/2021,31.201.002912.2021,08/07/2021,28/08/2023,25,DER - 31.0101,14.666.009/0001-40 - SIGA CONSTRUTORA EIRELI,OBRAS DE CONSTRUÇÃO E IMPLANTAÇÃO,"29.083.278,02",6.171 CONTRATOS,"10.208.904.525,07"
0049/2021,31.202.000409.2021,08/07/2021,08/07/2023,24,SUPLAN - 31.0201,09.189.499/0001-00 - COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA,SERVIÇOS,"92.208,00",6.171 CONTRATOS,"10.208.904.525,07"
0050/2021,31.202.000279.2021,08/07/2021,08/07/2023,24,SUPLAN - 31.0201,09.189.499/0001-00 - COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAIBA - CODATA,SERVIÇOS,"24.600,00",6.171 CONTRATOS,"10.208.904.525,07"
0069/2021,30.000.310917.2021,08/07/2021,07/07/2022,12,SEAD - 19.0001,659.726.784-20 - GIRLENE LIMA TRIGUEIRO,LOCAÇÃO DE BENS IMÓVEIS,"5.640,00",6.171 CONTRATOS,"10.208.904.525,07"
0071/2021,25.215.000087.2021,07/07/2021,07/07/2023,24,HEETSHL - 25.1501,50.429.810/0001-36 - SAPRA LANDAUER SERVIÇO DE ASSESSORIA E PROTEÇÃO RADIOLOGICA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE SEGURANÇA,"56.041,92",6.171 CONTRATOS,"10.208.904.525,07"
0073/2021,25.215.000039.2021,08/07/2021,31/12/2021,5,HEETSHL - 25.1501,05.932.624/0001-60 - MEGAMED COMÉRCIO LTDA,MATERIAL MÉDICO-HOSPITALAR,"8.198,40",6.171 CONTRATOS,"10.208.904.525,07"
0077/2021,25.215.000004.2020,07/07/2021,31/12/2021,5,HEETSHL - 25.1501,35.044.590/0001-39 - JR COMERCIO DE UTILIDADES EIRELI,MATERIAL DE CONSUMO,"311.212,45",6.171 CONTRATOS,"10.208.904.525,07"
0141/2021,31.206.006956.2021,07/07/2021,07/07/2024,36,CAGEPA - 31.0601,09.189.499/0001-00 - COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAÍBA - CODATA,OUTROS SERVIÇOS ESPECIALIZADOS,"139.678,26",6.171 CONTRATOS,"10.208.904.525,07"
0168/2021,31.206.022654.2020,08/07/2021,02/10/2022,15,CAGEPA - 31.0601,12.754.237/0001-47 - ABTEC ENGENHARIA LTDA,SERVIÇO ESPECIALIZADO NA ÁREA DE ENGENHARIA,"848.328,46",6.171 CONTRATOS,"10.208.904.525,07"
0170/2021,27.000.002676.2021,07/07/2021,07/07/2023,24,SEDH - 27.0001,35.207.021/0001-67 - VALZIMAR GOMES DE SOUSA,FORNECIMENTO DE REFEIÇÕES,"1.278.750,00",6.171 CONTRATOS,"10.208.904.525,07"
0178/2021,31.206.011879.2021,09/07/2021,09/07/2024,36,CAGEPA - 31.0601,09.189.499/0001-00 - COMPANHIA DE PROCESSAMENTO DE DADOS DA PARAÍBA - CODATA,OUTROS SERVIÇOS ESPECIALIZADOS,"251.411,18",6.171 CONTRATOS,"10.208.904.525,07"
0316/2021,25.000.605561.2021,09/07/2021,09/01/2022,6,SES - 25.0001,11.563.145/0001-17 - COMERCIAL MOSTAERT LTDA,MEDICAMENTOS,"28.440,00",6.171 CONTRATOS,"10.208.904.525,07"
0321/2021,19.000.009077.2020,08/07/2021,31/12/2021,5,SES - 25.0001,07.484.373/0001-24 - UNI HOSPIATALAR LTDA,MEDICAMENTOS,"183.900,00",6.171 CONTRATOS,"10.208.904.525,07"
0322/2021,25.000.2808559.2021,08/07/2021,31/12/2021,5,SES - 25.0001,37.639.423/0001-66 - TACIEL DA SILVA SANTOS ME,MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS,"43.328,20",6.171 CONTRATOS,"10.208.904.525,07"
0613/2021,22.204.003356.2020,08/07/2021,31/12/2021,5,UEPB - 35.0401,17.892.706/0001-08 - GLOBAL COMERCIAL EIRELI,MATERIAL DE CONSUMO,"1.218,27",6.171 CONTRATOS,"10.208.904.525,07"
0010/2021,25.238.000028.2021,05/07/2021,05/01/2022,6,HGM - 25.4101,09.420.486/0001-91 - UNIVEN HEALTHCARE S.A,LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS,"25.200,00",6.171 CONTRATOS,"10.208.904.525,07"
0025/2021,25.250.000353.2020,05/07/2021,05/07/2026,60,IASS - 25.5001,09.060.195/0001-30 - LABORATORIO DE ANALISES CLINICAS EIRELI,SERVIÇO ESPECIALIZADO NA ÁREA DE SAÚDE,"22.598,40",6.171 CONTRATOS,"10.208.904.525,07"
0034/2021,15.201.000390.2021,05/07/2021,30/06/2022,11,IHGER - 15.0101,38.130.794/0001-80 - MVI9 SERVIÇOS E CONSTRUÇÕES EIRELI,SERVIÇO DE CONSTRUÇÃO,"187.036,22",6.171 CONTRATOS,"10.208.904.525,07"
0042/2021,26.201.005569.2021,06/07/2021,05/07/2022,12,DETRAN - 26.0101,28.666.743/0001-14 - PSICOSAÚDE CLÍNICA DE PSICOLOGIA E AVALIAÇÃO PSICOLÓGICA LTDA,SERVIÇO ESPECIALIZADO,"506.194,35",6.171 CONTRATOS,"10.208.904.525,07"
0046/2021,,02/07/2021,31/12/2021,5,FUNDAC - 27.0101,23.708.247/0001-62 - MAIOR CLEAN COMÉRCIO VAREJISTA DE INSTRUMENTOS CIRÚRGICOS EIRELI ME ,MATERIAL DE LIMPEZA E EMBALAGEM,"79.945,50",6.171 CONTRATOS,"10.208.904.525,07"
0063/2021,,06/07/2021,06/07/2026,60,SES - 25.0001,08.929.648/0001-59 - PREFEITURA MUNICIPAL DE CACIMBA DE DENTRO,CESSÃO DE USO DE BENS MÓVEIS E IMÓVEIS,,6.171 CONTRATOS,"10.208.904.525,07"
0067/2021,30.000.268295.2021,06/07/2021,05/07/2022,12,SEAD - 19.0001,337.953.634-20 - MARIA JOSÉ LIMA DA SILVA,LOCAÇÃO DE BENS IMÓVEIS,"3.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0071/2021,25.216.000463.2021,05/07/2021,31/12/2021,5,HRUECG - 25.1601,38.308.355/0001-15 - M&M COMERCIO VAREJISTA DE SANEANTES EIRELI - HEBERT SCHAFER FILHO EIRELI,MATERIAL DE CONSUMO,"16.336,50",6.171 CONTRATOS,"10.208.904.525,07"
0074/2021,25.215.000052.2021,06/07/2021,31/12/2021,5,HEETSHL - 25.1501,08.747.635/0001-69 - ROSS MEDICAL LTDA,MATERIAL MÉDICO-HOSPITALAR,"126.000,00",6.171 CONTRATOS,"10.208.904.525,07"
0075/2021,25.215.000048.2020,06/07/2021,31/12/2021,5,HEETSHL - 25.1501,07.160.019/0001-44 - VITALE COMERCIO S.A.,MATERIAL MÉDICO-HOSPITALAR,"143.929,50",6.171 CONTRATOS,"10.208.904.525,07"
