Data Criacao;Num Contrato;Orgao;Resumo Objeto;Num Processo Tce;Num Processo Adm;Tipo Instrumento;Tipo Procedimento;Num Procedimento;Valor Contratado;Status;Contratada;Dt Vig Atual Inicio;Dt Vig Atual Fim;Data Assinatura;Tipo Contrato
14/05/2021;2954/2021;SECRETARIA DA SAÚDE;AQUISIÇÃO DE 03 FRASCOS-AMPOLAS DE CANAQUINUMABE 150MG...;CW-004664/21;002965/2021;NOTA DE EMPENHO;DISPENSA;69/2021;R$ 125.876,28;Encerrado;07224991001530 - NAZARIA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS LTDA;11/05/2021;31/12/2021;11/05/2021;Compra - Material de Consumo
13/05/2021;2246/2021;SECRETARIA DA SAÚDE;AQUISIÇÃO DE 900 FRALDAS DESCARTÁVEIS, TIPO INFANTIL....;CW-004644/21;17926/2020;NOTA DE EMPENHO;DISPENSA;17/2021;R$ 1.944,00;Encerrado;63339147000120 - RICELL DISTRIBUIDORA LTDA.;22/04/2021;31/12/2021;22/04/2021;Compra - Material de Consumo
13/05/2021;2958/2021;SECRETARIA DA SAÚDE;AQUISIÇÃO DE 45.000 GRAMAS DE COMPLEMENTO ALIMENTAR PARA PACIENTES FENILCETONÚRICO MAIOR DE 01 ANO E...;CW-004641/21;26519/2019;NOTA DE EMPENHO;DISPENSA;46/2021;R$ 169.740,00;Encerrado;34973438000178 - TECNIQUIMICA;12/05/2021;31/12/2021;12/05/2021;Compra - Material de Consumo
13/05/2021;2215/2021;SECRETARIA DA SAÚDE;AQUISIÇÃO DE 210 COMPRIMIDOS REVESTIDOS DE FLUOXETINA 20MG...;CW-004637/21;11228/2020;NOTA DE EMPENHO;DISPENSA;43/2021;R$ 33,60;Encerrado;05577401000122 - R. O. CARVALHO DO NASCIMENTO - OTIMA DISTRIBUIDORA;22/04/2021;31/12/2021;22/04/2021;Compra - Material de Consumo
13/05/2021;004/2021;CMTP - COMPANHIA METROPOLITANA DE TRANSPORTE PUBLICO;CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE BATERIAS DE M70KD E M180BD MFA A SEREM USADAS NAS LOCOMO...;CW-004623/21;028/2021;TERMO DE CONTRATO;DISPENSA;jun/21;R$ 27.588,00;Em vigência;10421209000182 - A DAMILTON R DA SILVA;05/05/2021;04/05/2022;04/05/2021;Compra - Material de Consumo
12/05/2021;001/2021;SECRETARIA DE CULTURA DO ESTADO DO PIAUI;DISPONIBILIZAÇÃO DE RECURSO FINANCEIRO A TÍTULO DE EMENDA PARLAMENTAR DO DEP. MARDEN MENEZES PARA A ...;CW-004589/21;00022.000110/2021;TERMO DE CONTRATO;INEXIGIBILIDADE;001/2021;R$ 90.000,00;Encerrado;20433228000182 - G. DA C. COSTA (NAVILOU PRODUÇÕES E EVENTOS);21/04/2021;21/08/2021;21/04/2021;Outros serviços
12/05/2021;30-SUPLI/GEGCO/AGESPISA;AGESPISA - AGUA E ESGOTOS DO PIAUI S.A;AQUISIÇÃO DE 120 TONELADAS DE SULFATO DE ALUMÍNIO FERROSO SÓLIDO, PARA TRATAMENTO DE ÁGUA E ESGOTO S...;CW-004551/21;608/2020;TERMO DE CONTRATO;PREGÃO Nº SRP Nº 004/2020;-;R$ 336.000,00;Em vigência;23647365000701 - BAUMINAS QUÍMICA N/NE LTDA;07/05/2021;06/05/2022;07/05/2021;Compra - Material de Consumo
11/05/2021;008/2021;HEMOPI - CENTRO DE HEMATOLOGIA E HEMOTERAPIA DO PIAUI;AQUISIÇÃO DE MATERIAL MEDICO HOSPITALAR E LABORATORIAL....;CW-004527/21;063/2021;TERMO DE CONTRATO;DISPENSA;003/2021;R$ 710.746,03;Encerrado;24175423000100 - EXCLUSIVA DISTRIBUIDORA DE MEDICAMENTOS LTDA ME;10/03/2021;06/09/2021;10/03/2021;Compra - Material de Consumo
11/05/2021;006/2021;GABINETE MILITAR;PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO E CONSERVAÇÃO CONTINUADA, CORRETIVAS, PREVENTIVAS E EVENTUAIS DE...;CW-004501/21;002722/2020;TERMO DE CONTRATO;PREGÃO Nº 001/2020;-;R$ 1.195.000,00;Em vigência;25276511000161 - AMANDA C L DE MELO ME (A M CONSTRUÇÕES);28/04/2021;28/04/2022;28/04/2021;Obra e serviço de engenharia
11/05/2021;007/2021;GABINETE MILITAR;PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO E CONSERVAÇÃO CONTINUADA, CORRETIVAS, PREVENTIVAS E EVENTUAIS DE...;CW-004497/21;002722/2020;TERMO DE CONTRATO;PREGÃO Nº 001/2020;-;R$ 1.069.000,00;Em vigência;25276511000161 - AMANDA C L DE MELO ME (A M CONSTRUÇÕES);28/04/2021;28/04/2022;28/04/2021;Obra e serviço de engenharia
11/05/2021;11-SUNOB/2021;AGESPISA - AGUA E ESGOTOS DO PIAUI S.A;PRESTAÇÃO DOS SERVIÇOS PARA PERFURAÇÃO PARCIAL DE 04 (QUATRO) POÇOS TUBULARES PROFUNDO NO MUNICÍPIO ...;CW-004487/21;209/2021;ORDEM DE SERVIÇO;DISPENSA;jun/21;R$ 76.560,00;Encerrado;00423450000197 - TECNOPOÇOS LTDA;22/02/2021;21/08/2021;22/02/2021;Obra e serviço de engenharia
11/05/2021;26-SUPLI/GEGCO/AGESPISA;AGESPISA - AGUA E ESGOTOS DO PIAUI S.A;PERFURAÇÃO DE 01 (UM) POÇO TUBULAR PROFUNDO NA CIDADE DE AGRICOLÂNDIA, NO ESTADO DO PIAUÍ....;CW-004486/21;1607/2020;TERMO DE CONTRATO;LICITAÇÃO-ESTATAIS Nº EPL N 001/2021;-;R$ 43.135,00;Em vigência;00423450000197 - TECNOPOÇOS LTDA;20/11/2021;20/03/2022;24/03/2021;Obra e serviço de engenharia
11/05/2021;19/2021;SETRANS - SECRETARIA DOS TRANSPORTES;SERVIÇOS DE REFORMA E MANUTENÇÃO DE PISTA DE POUSO E DECOLAGEM, PISTA DE TÁXI, FAIXA DE PISTA, PÁTIO...;CW-004472/21;AA.319.1.001011/1576;TERMO DE CONTRATO;DISPENSA;mar/21;-;Em vigência;12066346000171 - Construtora Hidros Ltda;06/05/2021;31/12/2022;06/05/2021;Obra e serviço de engenharia
11/05/2021;137/2021;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;AQUISIÇÃO MATERIAL MÉDICO HOSPITALAR PARA HEMODINAMICA (PROCEDIMENTOS ENDOVASCULARES), PERÍODO DE 12...;CW-004470/21;3210/2021;TERMO DE CONTRATO;PREGÃO Nº 009/2021;-;R$ 897.597,00;Em vigência;04324939000162 - SURGIMED COM. ATAC. DE PRODUTOS CIRURGICO E HOSPITALARES;10/05/2021;10/05/2022;10/05/2021;Compra - Material de Consumo
11/05/2021;18/2021;SETRANS - SECRETARIA DOS TRANSPORTES;SERVIÇOS DE REFORMA E MANUTENÇÃO DE PISTA DE POUSO E DECOLAGEM, PISTA DE TÁXI, FAIXA DE PISTA, PÁTIO...;CW-004468/21;AA.319.1.001011/15-76;TERMO DE CONTRATO;DISPENSA;fev/21;R$ 14.737.300,18;Em vigência;12066346000171 - Construtora Hidros Ltda;06/05/2021;31/12/2022;06/05/2021;Obra e serviço de engenharia
11/05/2021;136/2021;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;AQUISIÇÃO MATERIAL MÉDICO HOSPITALAR PARA HEMODINAMICA (PROCEDIMENTOS ENDOVASCULARES), PERÍODO DE 12...;CW-004466/21;3210/2021;TERMO DE CONTRATO;PREGÃO Nº 009/2021;-;R$ 23.522,50;Em vigência;34396122000160 - SC COMERCIO DE PRODUTOS HOSPITALARES EIRELI;10/05/2021;10/05/2022;10/05/2021;Compra - Material de Consumo
11/05/2021;134/2021;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;AQUISIÇÃO MATERIAL MÉDICO HOSPITALAR PARA HEMODINAMICA (PROCEDIMENTOS ENDOVASCULARES), PERÍODO DE 12...;CW-004464/21;3210/2021;TERMO DE CONTRATO;PREGÃO Nº 009/2021;-;R$ 189.650,00;Em vigência;14477127000100 - LAIBO MEDICAL PRODUTOS MÉDICOS E HOSPITALARES EIRELI;10/05/2021;10/05/2022;10/05/2021;Compra - Material de Consumo
11/05/2021;133/2021;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;AQUISIÇÃO MATERIAL MÉDICO HOSPITALAR PARA HEMODINAMICA (PROCEDIMENTOS ENDOVASCULARES), PERÍODO DE 12...;CW-004463/21;3210/2020;TERMO DE CONTRATO;PREGÃO Nº 009/2021;-;R$ 30.090,00;Em vigência;19848316000166 - BIOMEDICAL PRODUTOS CIENTIFICOS MEDICOS E HOSPITALARES S A;10/05/2021;10/05/2022;10/05/2021;Compra - Material de Consumo
11/05/2021;132/2021;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO DE CLIP HEMOSTÁTICO COM CLIPADORA EM COMODATO PARA O HOSPITAL ...;CW-004462/21;3209/2021;TERMO DE CONTRATO;DISPENSA;15/2021;R$ 16.000,00;Encerrado;09128920000164 - SINERGIA MEDICA COMÉRCIO DE ARTIGOS MÉDICOS E ORTOPÉDICOS LTDA;30/04/2021;30/10/2021;30/04/2021;Compra - Material de Consumo
11/05/2021;131/2021;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO DE TIRAS REAGENTES PARA MEDIÇÃO DE GLICEMIA CAPILAR, PELO PERÍ...;CW-004461/21;629/2021;TERMO DE CONTRATO;DISPENSA;13/2021;R$ 128.800,00;Encerrado;39781556000106 - CPS COMÉRCIO E SERVIÇOS EIRELI (DISTRIMIX;28/04/2021;25/10/2021;28/04/2021;Compra - Material de Consumo
11/05/2021;013/2021;ATI - AGENCIA DE TECNOLOGIA DA INFORMACAO DO PIAUI;O PRESENTE CONTRATO TEM POR OBJETO A EXECUÇÃO PELA CONTRATADA DE SERVIÇOS CONTINUADOS DE ATUALIZAÇÃO...;CW-004460/21;00117.000045/2019-95;TERMO DE CONTRATO;INEXIGIBILIDADE;1451553/2021;R$ 1.313.895,80;Em edição;59456277000176 - ORACLE DO BRASIL SISTEMAS LTDA;10/05/2021;10/05/2022;10/05/2021;Compra - Material Permanente
11/05/2021;129/2021;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;AQUISIÇÃO DE INSUMOS HOSPITALARES (AVENTAL, PROPÉS E SERINGA), PERÍODO DE CONSUMO DE 03 (TRÊS) MESES...;CW-004457/21;627/2021;TERMO DE CONTRATO;DISPENSA;nov/21;R$ 30.867,00;Encerrado;36590911000163 - ELEUTERIO RIBEIRO DA SILVA JÚNIOR – IMEDIATA DISTRIBUIDORA DE PRODUTOS PARA SAÚDE;30/04/2021;30/07/2021;30/04/2021;Compra - Material de Consumo
11/05/2021;128/2021;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO DE INSUMOS HOSPITALARES (AVENTAL, PROPÉS E SERINGA), PERÍODO D...;CW-004454/21;627/2021;TERMO DE CONTRATO;DISPENSA;nov/21;R$ 89.100,00;Encerrado;11229270000195 - MEDFARMA COMERCIO DE MEDICAMENTOS, MATERIAIS E EQUIPAMENTOS HOSPITALARES EIRELI;28/04/2021;24/07/2021;28/04/2021;Compra - Material de Consumo
11/05/2021;127/2021;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO DE INSUMOS HOSPITALARES (AVENTAL, PROPÉS E SERINGA), PERÍODO D...;CW-004450/21;627/2021;TERMO DE CONTRATO;DISPENSA;nov/21;R$ 554.400,00;Encerrado;33486199000169 - NEURORT DISTRIBUIDORA DE INSTRUMENTOS E MATERIAIS HOSPITALARES LTDA;28/04/2021;28/07/2021;28/04/2021;Compra - Material de Consumo
11/05/2021;126/2021;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÃO DE INSUMOS HOSPITALARES (AVENTAL, PROPÉS E SERINGA), PERÍODO D...;CW-004444/21;67/2021;TERMO DE CONTRATO;DISPENSA;nov/21;R$ 121.080,00;Encerrado;05577401000122 - R. O. CARVALHO DO NASCIMENTO;30/04/2021;30/07/2021;30/04/2021;Compra - Material de Consumo
10/05/2021;125/2021;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;CONTRATAÇÃO DE EMPRESA PARA LOCAÇÃO DE MÁQUINAS DE HEMODIALISE E OSMOSE REVERSA COM MANUTENÇÃO PREVE...;CW-004414/21;643/2021;TERMO DE CONTRATO;DISPENSA;dez/21;R$ 90.000,00;Encerrado;07681387000138 - TECNOMEDICA ENGENHARIA CLINICA;28/04/2021;28/10/2021;28/04/2021;Compra - Material de Consumo
10/05/2021;123/2021;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;CONTRATAÇÃO DE EMPRESA DE SUPORTE INFORMATIZADO DE CONTABILIDADE PARA A FUNDAÇÃO ESTATAL PIAUIENSE D...;CW-004410/21;3079/2021;TERMO DE CONTRATO;DISPENSA;30/2021;R$ 14.500,00;Encerrado;12378206000139 - CONTREINA CONSULTORIA TREINAMENTOS AUDITORIA CONTÁBIL LTDA;28/04/2021;28/02/2022;28/04/2021;Compra - Material de Consumo
10/05/2021;122/2021;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR – DIALIZADOR DE USO ÚNICO, PERÍODO DE CONSUMO DE 03 (TRÊS) M...;CW-004408/21;550/2021;TERMO DE CONTRATO;INEXIGIBILIDADE;163/2021;R$ 133.098,00;Em vigência;59650556000176 - MACOM INSTRUMENTAL CIRURGICO INDUSTRIA LTDA;03/05/2021;03/05/2022;03/05/2021;Compra - Material de Consumo
10/05/2021;120/2021;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR – DIALIZADOR DE USO ÚNICO, PERÍODO DE CONSUMO DE 03 (TRÊS) M...;CW-004407/21;509/2021;TERMO DE CONTRATO;DISPENSA;ago/21;R$ 31.297,50;Encerrado;34973438000178 - J NERVAL DE SOUSA – TECNIQUIMICA;30/04/2021;30/07/2021;30/04/2021;Compra - Material de Consumo
10/05/2021;011/2021;SEFAZ - SECRETARIA DA FAZENDA DO ESTADO;ASSINATURA DO JORNAL MEIO NORTE...;CW-004406/21;00009.021536/2020-31;TERMO DE CONTRATO;DISPENSA;jul/21;R$ 540,00;Em vigência;05925024000175 - FALE FÁCIL COMUNICAÇÕES IP LTDA;27/04/2021;27/04/2022;27/04/2021;Outros serviços
10/05/2021;119/2021;FUNDAÇÃO ESTATAL PIAUIENSE DE SERVIÇOS HOSPITALARES;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA AQUISIÇÃO DE CAIXA DE ESTERILIZAÇÃO PARA ÓTICAS LAPAROSCÓP...;CW-004404/21;570/2020;TERMO DE CONTRATO;INEXIGIBILIDADE;dez/21;R$ 37.469,50;Em vigência;23548662000104 - PRO-VIDA COMERCIO DE PRODUTOS MEDICOS LTDA-EPP;27/04/2021;27/04/2022;27/04/2021;Compra - Material de Consumo
10/05/2021;02414/2021;SECRETARIA DA SAÚDE;"AQUISIÇÃO DE:
- 24 BANDAGENS ELÁSTICAS DUPLAMENTE EXTENSÍVEL, TAMANHO 7,5CM X 10 CM 
- 24 BANDAGEN...";CW-004401/21;001235/2021;NOTA DE EMPENHO;DISPENSA;44/2021;R$ 49.028,40;Encerrado;12600168000117 - MOLNLYCKE HEALTH CARE VENDAS DE PRODUTOS MÉDICOS LTDA;26/04/2021;31/12/2021;26/04/2021;Compra - Material de Consumo
10/05/2021;005/2021;SECRETARIA DO DESENVOLVIMENTO ECONÔMICO;CONSTITUI OBJETO DO PRESENTE EDITAL A CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA A EXECUÇÃO DE RECUPE...;CW-004399/21;AA.152.1.000278/20-99;TERMO DE CONTRATO;TOMADA DE PREÇO Nº 016/2020;-;R$ 489.001,42;Em vigência;18393656000187 - MRA - Construções;22/03/2021;23/03/2022;22/03/2021;Obra e serviço de engenharia
10/05/2021;006/2021;SECRETARIA DO DESENVOLVIMENTO ECONÔMICO;CONSTITUI OBJETO DO PRESENTE EDITAL A CONTRATAÇÃO DE EMPRESA DE ENGENHARIA PARA A EXECUÇÃO DE PAVIME...;CW-004396/21;AA.152.1.000143/20-52;TERMO DE CONTRATO;TOMADA DE PREÇO Nº 017/2020;-;R$ 1.255.379,80;Em vigência;22851187000170 - PRO ENGENHARIA EIRELI;29/03/2021;30/03/2022;29/03/2021;Obra e serviço de engenharia
07/05/2021;117/2021;HOSP. REG. TIBÉRIO NUNES / FLORIANO;SERVIÇOS DE LAUDAGENS DOS EXAMES DE TOMOGRAFIAS (CRANIO/ PESCOÇO/ABDOMEM SUPERIOR/ SEIOS DA FACE/ MA...;CW-004377/21;107/2021;TERMO DE CONTRATO;INEXIGIBILIDADE;107/2021;R$ 210.000,00;Aguarda informações;10514059000151 - LABOFLOR CENTRO DE EXAMES MÉDICOS-UDI;01/03/2021;01/09/2021;01/03/2021;Outros serviços
07/05/2021;005/2021;SECRETARIA DE ESTADO DA EDUCACAO - SEDUC;O OBJETO DO PRESENTE CONTRATO CONSISTE NA REALIZAÇÃO DA EDIÇÃO DE 2021 DO SISTEMA DE AVALIAÇÃO DA ED...;CW-004374/21;00011.005853/2020-61;TERMO DE CONTRATO;DISPENSA;002/2021;R$ 4.551.856,38;Em vigência;21195755000169 - UNIVERSIDADE FEDERAL DE JUIZ DE FORA – UFJF;23/04/2021;22/04/2022;23/04/2021;Outros
07/05/2021;006/2021;UNID. INTEGRADA DE SAUDE DO MOCAMBINHO / TERESINA;AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR E INSUMOS HOSPITALAR PARA ATENDER AS NECESSIDADES DA UNIDADE...;CW-004360/21;006/2021;TERMO DE CONTRATO;DISPENSA;006/2021;R$ 491.739,85;Encerrado;10645510000170 - DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA;11/05/2021;06/11/2021;05/05/2021;Compra - Material de Consumo
07/05/2021;032/2021;HOSP. INFANTIL LUCIDIO PORTELA / TERESINA;AQUISIÇÃO DE MOBILIÁRIO PARA SUPRIR AS NECESSIDADES DO HOSPITAL INFANTIL LUCÍDIO PORTELA - HILP...;CW-004359/21;534/2021;TERMO DE CONTRATO;DISPENSA;009/2021;R$ 675.345,00;Encerrado;23511454000122 - MODELO MOVEIS - J.R.D. BRANDAO;05/05/2021;05/11/2021;05/05/2021;Compra - Material Permanente
07/05/2021;119/2021;HOSP. REG. TIBÉRIO NUNES / FLORIANO;MATERIAL DE SDANITIZAÇÃO...;CW-004356/21;185/2021;TERMO DE CONTRATO;DISPENSA;185/2021;R$ 187.000,00;Encerrado;14667270000165 - DISNOR DISTRIBUIÇÃO E SERVIÇOS DO NORDESTE LTDA;22/04/2021;22/10/2021;22/04/2021;Compra - Material de Consumo
07/05/2021;121/2021;HOSP. REG. TIBÉRIO NUNES / FLORIANO;FORNECIMENTO DE EQUIPOS COMPATÍVEIS COM  AS BOMBAS DE INFUSÃO DA MARCA LIFEMED ( CESSÃO DAS BOMBAS D...;CW-004350/21;188/2021;TERMO DE CONTRATO;INEXIGIBILIDADE;188/2021;R$ 58.000,00;Encerrado;11229270000195 - MEDFARMA COMERCIO DE MEDICAMENTOS, MATERIAIS E EQUIPAMENTOS HOSPITALARES EIRELI;09/04/2021;09/10/2021;09/04/2021;Compra - Material de Consumo
07/05/2021;83/2021;HOSP. REG. TIBÉRIO NUNES / FLORIANO;FORNECIMENTO DE REAGENTES PARA REALIZAÇÃO DE EXAMES, COM CESSÃO DE EQUIPAMENTOS (ANALISADOR BIOQUIMI...;CW-004339/21;136/2021;TERMO DE CONTRATO;DISPENSA;136/2021;R$ 710.252,60;Encerrado;06893534000170 - CLINILAB DISTRIBUIDORA LTDA - EPP;17/03/2021;17/09/2021;17/03/2021;Compra - Material de Consumo
06/05/2021;022/2021;SECRETARIA DE ESTADO DA EDUCACAO - SEDUC;CONTRATAÇÃO DE EMPRESA PARA PRESTAR SERVIÇOS DE FORMAÇÃO DOS GESTORES ESTADUAIS E MUNICIPAIS ENVOLVI...;CW-004320/21;00011.005770/2020-71;TERMO DE CONTRATO;PREGÃO Nº 003/2020;-;R$ 446.000,00;Suspenso;08457578000183 - M. DA.S. CARVALHO GESTÃO EMPRESARIAL - ME;07/05/2021;02/11/2021;07/05/2021;Outros serviços
05/05/2021;02782/2021;SECRETARIA DA SAÚDE;AQUISIÇÃO DE 8 FRASCOS - AMPOLAS DE OMALIZUMABE...;CW-004272/21;000606/2021;NOTA DE EMPENHO;DISPENSA;23/2021;R$ 14.681,60;Encerrado;07224991001530 - NAZARIA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS LTDA;04/05/2021;31/12/2021;04/05/2021;Compra - Material de Consumo
05/05/2021;16-SUNOB/2021;AGESPISA - AGUA E ESGOTOS DO PIAUI S.A;EXECUÇÃO DA AMPLIAÇÃO DO SISTEMA DE ABASTECIMENTO DE ÁGUA DO POVOADO ENCONTRO COM DEUS, MUNICÍPIO DE...;CW-004263/21;326/2021;ORDEM DE SERVIÇO;DISPENSA;set/21;R$ 93.487,90;Encerrado;18471673000195 - CONSTRUTORA J. M. EXCELÊNCIA JAMES EIRELI-ME;05/04/2021;02/09/2021;05/04/2021;Obra e serviço de engenharia
05/05/2021;mai/21;SECRETARIA DA INFRA-ESTRUTURA;CONTRATAÇÃO DE EMPRESA DE ENGENHARIA CIVIL PARA EXECUÇÃO DE 4.995,55 M² DE PAVIMENTAÇÃO EM PARALELEP...;CW-004256/21;AA.013.000402/2017;TERMO DE CONTRATO;TOMADA DE PREÇO Nº TP Nº 05/2018;-;R$ 451.961,64;Em vigência;20480650000199 - HIGILAR CONSTRUÇÕES E SERVIÇOS;31/12/2021;31/12/2022;20/04/2021;Obra e serviço de engenharia
05/05/2021;031/2021;HOSP. INFANTIL LUCIDIO PORTELA / TERESINA;O OBJETO DA PRESENTE LICITAÇÃO É A ESCOLHA DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE PRODUTOS M...;CW-004253/21;582/2019;TERMO DE CONTRATO;PREGÃO Nº 001/2020;-;R$ 290.000,00;Em vigência;61374161000130 - BAUMER S.A;29/04/2021;29/04/2022;29/04/2021;Compra - Material Permanente
05/05/2021;030/2021;HOSP. INFANTIL LUCIDIO PORTELA / TERESINA;O OBJETO DA PRESENTE LICITAÇÃO É A ESCOLHA DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE PRODUTOS M...;CW-004249/21;582/2019;TERMO DE CONTRATO;PREGÃO Nº 001/2020;-;R$ 33.000,00;Em vigência;24237168000183 - TARCAL COMERCIO DE MAQUINAS, APARELHOS E EQUIPAMENTOS EIRELI-ME;29/04/2021;29/04/2022;29/04/2021;Compra - Material Permanente
05/05/2021;019/2021;SEFAZ - SECRETARIA DA FAZENDA DO ESTADO;CONTRATAÇÃO DA OBRA DE REFORMA DO PRÉDIO ONDE FUNCIONA A AGÊNCIA DE ATENDIMENTO DE VALENÇA, NO MUNIC...;CW-004248/21;00009.022595/2020-26;CARTA CONTRATO;COMPARAÇÃO DE PREÇOS Nº 06/2021;-;R$ 152.606,02;Em vigência;29786317000187 - PATAMAR SERVIÇOS DE CONSTRUÇÕES LTDA;03/05/2021;03/05/2022;03/05/2021;Obra e serviço de engenharia
05/05/2021;029/2021;HOSP. INFANTIL LUCIDIO PORTELA / TERESINA;O OBJETO DA PRESENTE LICITAÇÃO É A ESCOLHA DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE PRODUTOS M...;CW-004246/21;582/2019;TERMO DE CONTRATO;PREGÃO Nº 001/2020;-;R$ 55.100,00;Em vigência;36590911000163 - ELEUTERIO RIBEIRO DA SILVA JUNIOR;29/04/2021;29/04/2022;29/04/2021;Compra - Material Permanente
05/05/2021;028/2021;HOSP. INFANTIL LUCIDIO PORTELA / TERESINA;O OBJETO DA PRESENTE LICITAÇÃO É A ESCOLHA DA PROPOSTA MAIS VANTAJOSA PARA A AQUISIÇÃO DE PRODUTOS M...;CW-004242/21;582/2019;TERMO DE CONTRATO;PREGÃO Nº 001/2020;-;R$ 114.000,00;Em vigência;58344359000166 - HB HOSPITALAR INDUSTRIA E COMERCIO LTDA;29/04/2021;29/04/2022;29/04/2021;Compra - Material Permanente
05/05/2021;out/21;SECRETARIA DA ASSISTENCIA SOCIAL, TRABALHO E DIREITOS HUMANOS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA DE MATERIAIS MOBILIÁRIOS (CADEIRAS PARA O AUDITÓRIO) PARA SUPRI...;CW-004238/21;00024.000195/2020;TERMO DE CONTRATO;PREGÃO Nº 01/2021;-;R$ 89.998,00;Em vigência;23482861000159 - ARGO REPRESENTAÇÕES LTDA.;26/04/2021;26/04/2022;26/04/2021;Compra - Material Permanente
05/05/2021;02411/2021;SECRETARIA DA SAÚDE;AQUISIÇÃO DE 14.400G DE FORMULA BASE DE AMINOÁCIDOS LIVRES PARA CRIANÇAS ALÉRGICAS...;CW-004237/21;0185/2021;NOTA DE EMPENHO;DISPENSA;15/2021;R$ 8.496,00;Encerrado;05577401000122 - R. O. CARVALHO DO NASCIMENTO - OTIMA DISTRIBUIDORA;26/04/2021;31/12/2021;26/04/2021;Compra - Material de Consumo
04/05/2021;020/2021;SECRETARIA DE ESTADO DA EDUCACAO - SEDUC;AQUISIÇÃO DE FARDAMENTO ESCOLAR DOS CETIS, DO PLANO DE TRABALHO ELABORADO PARA ATENDER AO PROGRAMA D...;CW-004216/21;00011.009945/2020-10;TERMO DE CONTRATO;PREGÃO Nº 11/2020;-;R$ 360.112,00;Em vigência;03230915000181 - GGS INDUSTRIA, COMERCIO E SERVICOS LTDA;03/05/2021;02/05/2022;03/05/2021;Compra - Material de Consumo
04/05/2021;2622/2021;SECRETARIA DA SAÚDE;AQUISIÇÃO DE 440 CÁPSULAS DE NILOTINIBE 200MG...;CW-004212/21;1349/2021;NOTA DE EMPENHO;DISPENSA;56/2021;R$ 49.159,04;Encerrado;07224991001530 - NAZARIA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS LTDA;30/04/2021;31/12/2021;30/04/2021;Compra - Material de Consumo
04/05/2021;007/2021;SECRETARIA DA AGRICULTURA FAMILIAR;CONTRATAÇÃO DE EMPRESA PARA DESENVOLVIMENTO, AQUISIÇÃO E MANUTENÇÃO DE APLICATIVO (APP) MOBILE EM VE...;CW-004211/21;000018/2020;TERMO DE CONTRATO;DISPENSA;008/2020;R$ 98.799,60;Encerrado;11487446000109 - Win Midia Digital LTDA ME;26/04/2021;26/10/2021;26/04/2021;Outros serviços
