﻿Licitacoes2021
Nº da Licitação;Modalidade;Situação;Órgão;Tipo;Objeto;Edital;Total Proposto;Total Homologado;
"195/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE ARTIGOS PARA USO EM LABORATÓRIO (BALÃO, BANDEJA, BASTÃO, BÉQUER, FRASCO E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1952021";177.777,31;89.348,42;
"195/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DO MEDICAMENTO ATORVASTATINA COMPRIMIDO 10MG E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1952021";7.121.079,60;3.841.806,85;
"194/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE EQUIPAMENTOS PARA CONTROLE AMBIENTAL (TERMÔMETRO, TERMO-HIGRO-BARÔMETRO, TERMO-HIGRÔMETRO E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1942021";74.500,00;43.022,94;
"194/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DOS PRODUTOS FÓRMULA INFANTIL PARA LACTENTES  E OUTROS EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER ÀS DEMANDAS DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1942021";387.855,51;242.937,82;
"193/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS (ABRAÇADEIRA, CABO, CONDULETE, DISJUNTOR E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1932021";2.087.970,00;993.812,80;
"193/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  TRATA-SE DE SOLICITAÇÃO DE REGISTRO DE PREÇOS DE FÓRMULAS MAGISTRAIS, VÁLIDA PELO PRAZO DE ATÉ 12 MESES, PARA EVENTUAL AQUISIÇÃO DE MEDICAMENTOS NÃO PADRONIZADOS PELA SECRETARIA DO ESTADO DE SAÚDE DO DISTRITO FEDERAL, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1932021";1.255.158,00;48.462,48;
"192/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE VÁLVULAS EM FERRO FUNDIDO, NA FORMA DO SISTEMA DE REGISTRO DE PREÇOS - SRP.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1922021";1.730.740,59;1.196.973,41;
"191/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE FERRAMENTAS PARA REALIZAÇÃO DAS ATIVIDADES DE CAMPO E DO LABORATÓRIO DE MACROMEDIÇÃO (ESCADA, FURADEIRA, MÁQUINA SOLDA, PALETEIRA E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1912021";52.487,00;27.498,60;
"190/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  SERVIÇO DE ESGOTAMENTO, REMOÇÃO E TRANSPORTE DE RESÍDUOS GERADOS NOS PROCESSOS DE BOMBEAMENTO E TRATAMENTO DE ESGOTOS, PARA APOIO ÀS ATIVIDADES DE OPERAÇÃO DOS SISTEMAS DE ESGOTAMENTO SANITÁRIO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1902021";0,01;9.288.860,52;
"189/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE COMPONENTES DE EQUIPAMENTOS ELÉTRICOS E ELETRÔNICOS (ARRUELA, BUCHA, CABO, FERRO, SOQUETE E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1892021";404.037,75;209.566,25;
"189/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR AZUL PATENTE V SOLUÇÃO INJETÁVEL  E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1892021";132.096,00;77.714,40;
"187/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE ACESSÓRIOS PARA TUBOS E CONEXÕES EM FERRO FUNDIDO (ANÉIS, ARRUELAS, JUNTAS, DENTRE OUTROS), NA FORMA DO SISTEMA DE REGISTRO DE PREÇOS - SRP.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1872021";36.196,64;21.478,99;
"187/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  FORNECIMENTO CONTÍNUO DE MATERIAL DE CONSUMO: FRASCO COM MEIO LÍQUIDO PARA HEMOCULTURA ADULTO E INFANTIL, EM SISTEMA DE REGISTRO DE PREÇOS, COM SISTEMA INTEGRADO DE AUTOMAÇÃO E EQUIPAMENTOS AUTOMATIZADOS, EM REGIME DE COMODATO, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NESTE TERMO DE REFERÊNCIA, PARA ATENDIMENTO DAS NECESSIDADES DA SECRETARIA DE SAÚDE   DF.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1872021";1.870.900,00;1.590.265,00;
"186/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE VÁLVULAS EM FERRO FUNDIDO, NA FORMA DO SISTEMA DE REGISTRO DE PREÇOS - SRP.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1862021";1.476.167,35;654.639,63;
"186/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DO MEDICAMENTO CLONAZEPAM SOLUÇÃO ORAL 2,5 MG/ML FRASCO 20 ML E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1862021";6.968.817,98;3.277.325,20;
"185/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DO MEDICAMENTO CITALOPRAM E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1852021";5.036.134,55;2.891.989,35;
"184/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE CONVERSORES PARA MEDIDORES DE VAZÃO DA MARCA CONAUT MODELO IFC 50 COM SAÍDA 4.20 MA E PROTOCOLO PROFIBUS DP.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1842021";268.948,80;209.391,90;
"184/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO EM SISTEMA DE REGISTRO DE PREÇOS DE MATERIAL DE ÓRTESES, PRÓTESES E MATERIAIS ESPECIAIS (OPME)   GRAMPO ORTOPÉDICO E OUTROS,  PARA ATENDER A DEMANDA DA UNIDADE DE TRAUMATOLOGIA E ORTOPEDIA, DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1842021";1.461.960,00;1.040.760,00;
"183/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MEDIDORES DE VAZÃO ELETROMAGNÉTICOS CARRETEL E DE INSERÇÃO.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1832021";868.925,88;492.099,98;
"183/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO EM SISTEMA DE REGISTRO DE PREÇOS DE MATERIAL DE ÓRTESES, PRÓTESES E MATERIAIS ESPECIAIS (OPME)   BOLSAS PARA ESTOMIA - CÓDIGOS DIVERSOS,  CONTEMPLADOS NA TABELA SUS DE OPME DO MINISTÉRIO DA SAÚDE, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1832021";14.050.008,00;5.282.058,58;
"182/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE TRANSMISSORES DE NÍVEL COMPACTOS E CONVERSORES PARA TRANSMISSORES DE NÍVEL DA MARCA SIEMENS SÉRIE HYDRORANGER 200.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1822021";894.080,00;474.135,47;
"181/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL ODONTOLÓGICO SELANTE E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1812021";708.046,36;332.003,71;
"180/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE EQUIPAMENTOS DE MEDIÇÃO E DE CONTROLE DE PROCESSOS (COMPARADOR COLORIMÉTRICO PARA CLORO RESIDUAL, TURBIDÍMETRO DE BANCADA E PORTÁTIL, MEDIDOR MULTIPARÂMETRO PORTÁTIL COM SONDA, BANHO ULTRASSÔNICO) PARA SEREM UTILIZADOS NOS LABORATÓRIOS DE ANÁLISES FÍSICO-QUÍMICAS DE ÁGUA E EFLUENTES E NOS ENSAIOS DE CAMPO DE ÁGUA REALIZADOS PELA PGOQ/CAESB.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1802021";453.388,55;298.538,27;
"180/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DO MEDICAMENTO AMIODARONA (CLORIDRATO) COMPRIMIDO 200 MG E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1802021";4.101.329,28;1.497.913,92;
"179/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE 04 (QUATRO) QUADROS DE TRANSFERÊNCIA AUTOMÁTICA (QTA) COMPLETOS COM:   CONTATORES DE TRANSFERÊNCIA E UNIDADE DE SUPERVISÃO DE CORRENTE ALTERNADA MICROPROCESSADA   (USCA) A SEREM INSTALADOS NAS ESTAÇÕES ELEVATÓRIAS DE ESGOTOS DA CAESB.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1792021";100.592,30;58.293,93;
"178/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE ARTIGOS PARA USO EM LABORATÓRIO (ALÇA, BALÃO, BARRA, DISPENSADOR, ESPÁTULA E OUTROS)";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1782021";5.341.495,80;56.940,90;
"178/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO EM SISTEMA DE REGISTRO DE PREÇOS DE MATERIAL DE ÓRTESES, PRÓTESES E MATERIAIS ESPECIAIS (OPME) - TORACOLOMBAR , CONTEMPLADOS NA TABELA SUS DE OPME DO MINISTÉRIO DA SAÚDE, PARA ATENDER AS NECESSIDADES DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1782021";1.814.680,00;507.312,44;
"177/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE PEÇAS E ACESSÓRIOS ORIGINAIS PARA REPOSIÇÃO EM BOMBAS WATSON MARLON, NA FORMA DO SISTEMA DE REGISTRO DE PREÇOS - SRP.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1772021";17.439.228,37;12.457.606,20;
"177/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DO MEDICAMENTO ANFOTERICINA B (COMPLEXO LIPIDICO) SUSPENSÃO INJETAVEL 100MG FRASCO AMPOLA E OUTROS , EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1772021";42.633.108,13;32.657.080,02;
"176/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE CONTROLADORES LÓGICOS PROGRAMÁVEIS (CLP) DE ALTA DISPONIBILIDADE PARA REALIZAÇÃO DE RETROFIT NOS SISTEMAS DE AUTOMAÇÃO INDUSTRIAL DO SISTEMA DE TRATAMENTO DE ESGOTO DAS UNIDADES ETE.BSB.001 E ETE.BSB.002.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1762021";600.000,00;363.500,00;
"174/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL PARA COBERTURA DO LABORATÓRIO DE MICROMEDIÇÃO, COMPOSTA POR TELHAS TERMOACÚSTICAS COM CUMEEIRA, NA FORMA DO SISTEMA DE REGISTRO DE PREÇOS - SRP.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1742021";439.600,00;197.102,30;
"174/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DO MEDICAMENTO ÁCIDO FÓLICO COMPRIMIDO 5 MG E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1742021";3.923.560,11;1.834.899,39;
"173/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE AREIA, BRITA E CASCALHO, NA FORMA DO SISTEMA DE REGISTRO DE PREÇOS - SRP.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1732021";8.444.000,00;1.653.040,40;
"173/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DE MEDICAMENTOS NÃO-PADRONIZADOS NA SES-DF, POR SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDIMENTO A DECISÕES JUDICIAIS, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1732021";7.201.253,38;6.198.969,96;
"172/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DO MEDICAMENTO VARFARINA SODICA E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1722021";1.263.982,40;158.084,37;
"172/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO, REMANEJAMENTO, INSTALAÇÃO, MONTAGEM E DESMONTAGEM DE PAREDES DIVISÓRIAS, PORTAS E FORROS, NA FORMA DO SISTEMA DE REGISTRO DE PREÇOS - SRP.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1722021";2.604.750,00;1.704.024,90;
"171/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR TIRAS COM GRADIENTE DE CONCENTRAÇÃO E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1712021";102.240,00;96.552,00;
"171/2021";"PREGÃO";"EVENTO DE ALTERAÇÃO DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"SERVIÇO";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL PARA COBERTURA DO LABORATÓRIO DE MICROMEDIÇÃO, COMPOSTA POR TELHAS TERMOACÚSTICAS COM CUMEEIRA, NA FORMA DO SISTEMA DE REGISTRO DE PREÇOS - SRP.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1712021";2,00;6.065.519,31;
"170/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO REGULAR DO MEDICAMENTO DAPTOMICINA E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1702021";19.263.521,11;5.412.112,51;
"169/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR LANCETA DESCARTÁVEL USO DOMICILIAR E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1692021";1.953.624,80;523.400,68;
"169/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE PEÇAS E ACESSÓRIOS ORIGINAIS PARA REPOSIÇÃO EM BOMBAS NETZSCH, NA FORMA DO SISTEMA DE REGISTRO DE PREÇOS - SRP.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1692021";5.873.795,33;5.240.039,78;
"168/2021";"PREGÃO";"DIVULGADO";"SECRETARIA DE ESTADO DE SAÚDE - GDF";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR COMPRESSA CAMPO OPERATORIO 45CM X 50CM NAO ESTERIL E OUTROS, EM SISTEMA DE REGISTRO DE PREÇOS, PARA ATENDER A DEMANDA DA SECRETARIA DE SAÚDE   DF, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS CONSTANTES NO ANEXO I DO EDITAL.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=926119&modprp=5&numprp=1682021";1.043.420,00;337.854,37;
"168/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE REAGENTES PARA LABORATÓRIO (ÁCIDO OXÁLICO, CEPAS, GLICERINA, REAGENTES, SOLUÇÃO E OUTROS).";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1682021";139.042,00;43.709,33;
"167/2021";"PREGÃO";"DIVULGADO";"COMPANHIA DE SANEAMENTO AMBIENTAL DO DF CAESB";"MATERIAL";"OBJETO: PREGÃO ELETRÔNICO -  AQUISIÇÃO DE VÁLVULAS DE VÁRIOS TIPOS, PARA INSTALAÇÃO EM ETA S E EEB S.";"http://www.comprasnet.gov.br/ConsultaLicitacoes/download/download_editais_detalhe.asp?coduasg=974200&modprp=5&numprp=1672021";1.450.620,00;809.273,00;
